longitude,latitude,elevation
-123.046296,38.72118,346.9
-123.046275,38.721167,346.9
-123.046257,38.721156,346.9
-123.046235,38.721144,347.0
-123.046216,38.721132,347.0
-123.0462,38.721123,347.0
-123.04618,38.721114,347.0
-123.046156,38.721106,346.9
-123.046128,38.721096,346.9
-123.046099,38.721088,346.9
-123.046073,38.721076,346.9
-123.046048,38.721065,346.8
-123.046026,38.721054,346.8
-123.045997,38.721046,346.7
-123.045971,38.721032,346.6
-123.045945,38.721017,346.5
-123.045918,38.721004,346.4
-123.045892,38.720992,346.3
-123.045864,38.720977,346.2
-123.04584,38.720961,346.1
-123.045815,38.720945,345.9
-123.04579,38.720928,345.8
-123.045763,38.720912,345.6
-123.04574,38.720899,345.4
-123.045719,38.720887,345.2
-123.045697,38.720875,345.0
-123.045672,38.720864,344.8
-123.045646,38.720854,344.5
-123.04562,38.720843,344.2
-123.045592,38.720834,343.9
-123.045558,38.720829,343.6
-123.045521,38.720828,343.2
-123.045487,38.720831,342.8
-123.045451,38.720834,342.4
-123.045418,38.720838,342.0
-123.045384,38.720842,341.5
-123.04535,38.720849,341.1
-123.045318,38.720857,340.7
-123.045284,38.720867,340.3
-123.045251,38.720874,339.9
-123.045213,38.720882,339.4
-123.045177,38.720889,339.0
-123.045136,38.720897,338.6
-123.045092,38.720901,338.2
-123.045048,38.720901,337.8
-123.045009,38.720902,337.5
-123.044972,38.720894,337.2
-123.044935,38.720889,337.0
-123.044902,38.720879,336.7
-123.044871,38.720867,336.6
-123.044846,38.720848,336.4
-123.044821,38.720831,336.2
-123.044804,38.720815,336.0
-123.044787,38.720797,335.9
-123.044771,38.720779,335.7
-123.04476,38.720759,335.5
-123.044751,38.72074,335.3
-123.044745,38.720717,335.1
-123.044745,38.720693,334.8
-123.044743,38.720672,334.6
-123.044744,38.720649,334.3
-123.044745,38.720628,334.1
-123.044745,38.720608,333.8
-123.044745,38.720587,333.6
-123.044745,38.720565,333.3
-123.044746,38.720545,333.0
-123.044749,38.720523,332.7
-123.044756,38.720503,332.4
-123.044764,38.720483,332.1
-123.044772,38.720461,331.8
-123.044777,38.72044,331.5
-123.044782,38.72042,331.2
-123.044788,38.7204,330.8
-123.044787,38.720379,330.5
-123.04479,38.720357,330.2
-123.044795,38.720333,329.8
-123.0448,38.720311,329.4
-123.044805,38.720292,329.1
-123.044808,38.720276,328.8
-123.044807,38.720259,328.5
-123.044807,38.720238,328.1
-123.044807,38.720219,327.8
-123.044807,38.720198,327.3
-123.044801,38.720174,326.8
-123.044791,38.720148,326.3
-123.044778,38.720123,325.7
-123.044764,38.720096,325.1
-123.044744,38.720073,324.5
-123.044724,38.720055,324.0
-123.044702,38.720042,323.5
-123.044673,38.72003,323.0
-123.044638,38.720022,322.4
-123.0446,38.720014,321.7
-123.044557,38.720007,321.0
-123.044518,38.720004,320.4
-123.044487,38.720007,319.8
-123.044455,38.72001,319.3
-123.044423,38.720015,318.8
-123.044394,38.72002,318.3
-123.044363,38.720023,317.8
-123.044333,38.720021,317.3
-123.044303,38.720022,316.9
-123.044273,38.720024,316.4
-123.04424,38.720027,316.0
-123.044206,38.720031,315.5
-123.044171,38.720034,315.0
-123.044134,38.720036,314.6
-123.044095,38.720036,314.2
-123.044057,38.720036,313.8
-123.044024,38.720038,313.4
-123.043993,38.720037,313.1
-123.043961,38.720039,312.8
-123.043928,38.72004,312.4
-123.043893,38.72004,312.0
-123.043861,38.720039,311.7
-123.043832,38.720036,311.3
-123.043801,38.720032,311.0
-123.043772,38.720029,310.6
-123.04374,38.720028,310.2
-123.043712,38.720025,309.9
-123.043683,38.720022,309.5
-123.043655,38.720024,309.2
-123.043627,38.720023,308.9
-123.043602,38.720021,308.6
-123.043575,38.720022,308.2
-123.043548,38.720022,307.9
-123.043518,38.720024,307.6
-123.043487,38.720025,307.3
-123.043457,38.720028,307.0
-123.043428,38.720031,306.7
-123.043397,38.720036,306.4
-123.043365,38.720039,306.1
-123.043335,38.72004,305.9
-123.043306,38.720042,305.6
-123.043278,38.720043,305.4
-123.04325,38.720047,305.2
-123.043221,38.72005,305.0
-123.043191,38.720054,304.7
-123.043163,38.720056,304.5
-123.043134,38.720058,304.2
-123.043104,38.720058,304.0
-123.043072,38.720059,303.8
-123.043041,38.720057,303.5
-123.043008,38.720054,303.2
-123.042976,38.720052,303.0
-123.042945,38.720051,302.8
-123.042911,38.720048,302.6
-123.042882,38.720046,302.4
-123.042852,38.720045,302.2
-123.042822,38.720046,302.0
-123.042792,38.720048,301.8
-123.042762,38.720052,301.7
-123.042732,38.720058,301.5
-123.042702,38.720064,301.4
-123.042673,38.720073,301.2
-123.042645,38.720083,301.1
-123.042614,38.720093,301.0
-123.042584,38.720104,300.9
-123.042558,38.720116,300.8
-123.042533,38.720129,300.7
-123.042511,38.720143,300.6
-123.042489,38.720157,300.6
-123.042469,38.720171,300.5
-123.04245,38.720185,300.4
-123.042432,38.720196,300.3
-123.042417,38.72021,300.2
-123.042405,38.720224,300.1
-123.042392,38.720239,299.9
-123.042379,38.720256,299.8
-123.042365,38.720274,299.6
-123.042354,38.720292,299.4
-123.042342,38.720311,299.2
-123.042331,38.720332,298.9
-123.042318,38.720353,298.7
-123.042302,38.720374,298.4
-123.042286,38.720396,298.1
-123.042266,38.720419,297.8
-123.042249,38.720439,297.5
-123.042232,38.720456,297.3
-123.042217,38.720474,297.1
-123.042204,38.720489,296.9
-123.04219,38.720502,296.8
-123.042176,38.720513,296.7
-123.042162,38.720527,296.5
-123.04214,38.720541,296.3
-123.04212,38.720555,296.2
-123.042098,38.720567,296.0
-123.042073,38.72058,295.8
-123.042048,38.720594,295.7
-123.042022,38.720606,295.5
-123.041998,38.720619,295.3
-123.041974,38.720635,295.1
-123.041949,38.72065,294.9
-123.041921,38.720662,294.7
-123.041894,38.720674,294.5
-123.041865,38.720682,294.3
-123.041836,38.720687,294.1
-123.041805,38.720691,293.9
-123.041774,38.720698,293.6
-123.041748,38.720704,293.4
-123.041721,38.720712,293.1
-123.041694,38.720718,292.8
-123.041666,38.720725,292.5
-123.041638,38.720731,292.2
-123.041609,38.720733,291.9
-123.041576,38.720732,291.6
-123.041544,38.72073,291.2
-123.041512,38.720729,290.8
-123.041482,38.720731,290.5
-123.041448,38.720733,290.1
-123.041418,38.720738,289.7
-123.041389,38.720743,289.4
-123.04136,38.720747,289.0
-123.041325,38.720752,288.6
-123.041289,38.720756,288.1
-123.041254,38.720761,287.7
-123.041222,38.720767,287.3
-123.041189,38.720775,286.9
-123.041156,38.720784,286.5
-123.041123,38.720795,286.1
-123.041093,38.720804,285.7
-123.041062,38.720814,285.3
-123.041031,38.720826,284.9
-123.040995,38.720836,284.6
-123.040957,38.720847,284.2
-123.040917,38.720857,283.9
-123.040878,38.720869,283.7
-123.040844,38.72088,283.5
-123.040814,38.720891,283.3
-123.040784,38.720903,283.2
-123.040755,38.720914,283.1
-123.040729,38.720924,283.0
-123.040704,38.720933,283.0
-123.040677,38.72094,282.9
-123.040653,38.720951,282.9
-123.040631,38.720961,282.8
-123.040608,38.720973,282.8
-123.040588,38.720987,282.8
-123.040571,38.720997,282.7
-123.040557,38.721005,282.7
-123.040546,38.721011,282.7
-123.040535,38.721016,282.7
-123.040523,38.72102,282.7
-123.040511,38.721024,282.7
-123.040499,38.721029,282.7
-123.040487,38.721035,282.7
-123.040475,38.721043,282.6
-123.040466,38.721052,282.6
-123.040459,38.721061,282.6
-123.040452,38.721072,282.6
-123.040444,38.721083,282.6
-123.040435,38.721094,282.6
-123.040426,38.721104,282.6
-123.040415,38.721111,282.6
-123.040404,38.721118,282.6
-123.040392,38.721125,282.6
-123.04038,38.721133,282.6
-123.040368,38.721142,282.6
-123.040351,38.721156,282.6
-123.040339,38.721175,282.6
-123.040322,38.72119,282.6
-123.040307,38.721206,282.5
-123.040295,38.721221,282.5
-123.04028,38.721237,282.5
-123.040268,38.721252,282.5
-123.040257,38.721269,282.4
-123.040243,38.721286,282.4
-123.04023,38.721302,282.3
-123.040219,38.721318,282.3
-123.040209,38.721336,282.2
-123.040197,38.721357,282.1
-123.040183,38.721378,282.0
-123.040174,38.7214,281.9
-123.040166,38.721423,281.7
-123.04016,38.721446,281.5
-123.040153,38.721467,281.4
-123.040145,38.721487,281.2
-123.040139,38.721512,281.0
-123.040132,38.721535,280.9
-123.040125,38.721554,280.7
-123.040117,38.721574,280.5
-123.040111,38.721594,280.4
-123.040106,38.721614,280.2
-123.040102,38.721636,280.1
-123.040094,38.721658,279.9
-123.040085,38.721683,279.8
-123.040074,38.721707,279.6
-123.04006,38.721728,279.4
-123.040046,38.721751,279.3
-123.040032,38.721774,279.1
-123.040015,38.721796,278.9
-123.039999,38.721815,278.8
-123.039982,38.721834,278.6
-123.039964,38.721852,278.4
-123.039949,38.721871,278.2
-123.039932,38.721889,278.0
-123.039913,38.721904,277.8
-123.039894,38.72192,277.6
-123.039874,38.721938,277.3
-123.03985,38.721956,277.0
-123.039827,38.721972,276.7
-123.039804,38.721985,276.5
-123.039778,38.721999,276.2
-123.039747,38.722013,275.8
-123.039717,38.722026,275.4
-123.039687,38.722035,275.1
-123.039659,38.722039,274.8
-123.039629,38.722046,274.4
-123.039595,38.722055,274.0
-123.039563,38.722066,273.6
-123.039532,38.722074,273.2
-123.0395,38.722083,272.8
-123.039466,38.72209,272.4
-123.039428,38.722099,272.0
-123.039388,38.722102,271.6
-123.039346,38.722103,271.1
-123.039307,38.722102,270.7
-123.039272,38.722096,270.4
-123.039244,38.722088,270.1
-123.039215,38.722076,269.7
-123.039191,38.72206,269.4
-123.039175,38.722038,269.1
-123.039156,38.722019,268.8
-123.039136,38.721997,268.4
-123.039119,38.721975,268.1
-123.039103,38.721954,267.8
-123.039087,38.721933,267.5
-123.039074,38.721907,267.2
-123.039055,38.721885,266.8
-123.03904,38.721865,266.6
-123.039026,38.721844,266.3
-123.039013,38.721823,266.0
-123.038999,38.721803,265.7
-123.038985,38.721787,265.5
-123.038966,38.72177,265.3
-123.03894,38.721753,265.0
-123.038905,38.721738,264.6
-123.038868,38.721726,264.2
-123.03883,38.721716,263.8
-123.038792,38.721709,263.5
-123.038756,38.721706,263.1
-123.038724,38.721708,262.9
-123.038693,38.721716,262.6
-123.038666,38.721732,262.2
-123.038645,38.721751,262.0
-123.038626,38.721772,261.7
-123.038611,38.721797,261.4
-123.038599,38.721823,261.1
-123.03859,38.721849,260.8
-123.038585,38.721873,260.6
-123.038583,38.721896,260.4
-123.038585,38.721917,260.1
-123.038593,38.72194,259.9
-123.0386,38.721964,259.7
-123.038609,38.721989,259.4
-123.038618,38.722012,259.2
-123.038632,38.72204,258.9
-123.038645,38.722064,258.7
-123.038659,38.722089,258.5
-123.038675,38.722114,258.3
-123.038696,38.72214,258.0
-123.038714,38.722162,257.8
-123.038731,38.722185,257.6
-123.038747,38.722209,257.5
-123.038767,38.722233,257.3
-123.038781,38.722255,257.1
-123.038795,38.722276,256.9
-123.03881,38.722298,256.8
-123.038828,38.722319,256.6
-123.038847,38.72234,256.4
-123.038864,38.722359,256.2
-123.03888,38.722376,256.1
-123.038896,38.722393,255.9
-123.038911,38.722413,255.7
-123.038924,38.722434,255.5
-123.038935,38.722458,255.2
-123.038945,38.72248,255.0
-123.038955,38.722503,254.7
-123.038961,38.722526,254.5
-123.038964,38.722549,254.2
-123.038969,38.722572,253.9
-123.038974,38.722592,253.7
-123.03898,38.722614,253.3
-123.038988,38.722636,253.0
-123.038996,38.72266,252.6
-123.039002,38.72268,252.3
-123.039009,38.7227,252.0
-123.039018,38.722721,251.6
-123.039026,38.722742,251.2
-123.039029,38.72276,250.9
-123.039027,38.722778,250.5
-123.039016,38.722798,250.1
-123.038996,38.722813,249.8
-123.038972,38.722827,249.4
-123.038945,38.722829,249.0
-123.038917,38.722826,248.6
-123.03889,38.722819,248.3
-123.038861,38.722807,247.9
-123.038834,38.722793,247.6
-123.03881,38.722777,247.3
-123.038789,38.722762,247.0
-123.038772,38.722742,246.6
-123.038755,38.722722,246.3
-123.03874,38.722704,246.0
-123.038723,38.722686,245.7
-123.038703,38.722668,245.4
-123.038683,38.72265,245.0
-123.038663,38.722634,244.7
-123.038644,38.722617,244.3
-123.038625,38.722602,244.0
-123.038604,38.722587,243.7
-123.038582,38.722574,243.3
-123.038559,38.722563,243.0
-123.038536,38.722555,242.7
-123.038512,38.722545,242.3
-123.038485,38.722538,242.0
-123.038453,38.722528,241.6
-123.038423,38.722522,241.2
-123.038393,38.722516,240.9
-123.038361,38.722512,240.5
-123.038327,38.722511,240.2
-123.038298,38.72251,239.9
-123.038268,38.722511,239.6
-123.038238,38.72251,239.3
-123.038206,38.722511,238.9
-123.038176,38.722512,238.6
-123.038148,38.722513,238.3
-123.038121,38.722513,238.1
-123.038092,38.72251,237.8
-123.038064,38.722503,237.5
-123.038032,38.722496,237.1
-123.038008,38.722492,236.9
-123.037978,38.722491,236.5
-123.037949,38.722485,236.2
-123.037925,38.722485,236.0
-123.037899,38.722483,235.7
-123.037875,38.722476,235.4
-123.03785,38.722471,235.2
-123.037826,38.722464,234.9
-123.0378,38.722459,234.6
-123.037771,38.722453,234.3
-123.037741,38.722447,234.0
-123.037709,38.722441,233.6
-123.03768,38.722434,233.3
-123.037654,38.722426,233.1
-123.037628,38.722418,232.8
-123.0376,38.722408,232.6
-123.037571,38.722397,232.4
-123.037543,38.722387,232.1
-123.037516,38.722374,231.9
-123.037491,38.722362,231.8
-123.037471,38.722354,231.6
-123.03745,38.722348,231.5
-123.037428,38.722339,231.4
-123.037408,38.722325,231.2
-123.037386,38.722308,231.1
-123.037368,38.722292,231.0
-123.037351,38.722275,230.8
-123.037331,38.722259,230.7
-123.037312,38.722243,230.6
-123.037293,38.722226,230.4
-123.037279,38.722205,230.3
-123.037265,38.722184,230.1
-123.037252,38.722162,229.9
-123.03724,38.722141,229.8
-123.037231,38.722117,229.6
-123.037222,38.722091,229.4
-123.037212,38.722063,229.1
-123.037199,38.722035,228.9
-123.037183,38.722005,228.7
-123.037173,38.721978,228.4
-123.037163,38.721953,228.3
-123.037149,38.721931,228.1
-123.037143,38.721909,228.0
-123.037124,38.721891,227.8
-123.037122,38.721868,227.7
-123.037123,38.721846,227.5
-123.037118,38.721825,227.4
-123.037121,38.721801,227.3
-123.03713,38.72178,227.1
-123.037138,38.721759,227.0
-123.037144,38.721733,226.8
-123.037153,38.721709,226.6
-123.03716,38.721686,226.4
-123.037167,38.721664,226.1
-123.037173,38.72164,225.9
-123.037179,38.721615,225.6
-123.037188,38.721592,225.4
-123.037197,38.721566,225.1
-123.037205,38.721539,224.7
-123.037216,38.721516,224.4
-123.037226,38.721493,224.1
-123.037236,38.721469,223.8
-123.037244,38.721447,223.5
-123.037251,38.721427,223.2
-123.037259,38.72141,223.0
-123.037259,38.721389,222.7
-123.037257,38.721363,222.3
-123.037256,38.721338,221.9
-123.037256,38.721314,221.5
-123.037255,38.721291,221.1
-123.037252,38.721266,220.7
-123.037243,38.721241,220.2
-123.037229,38.721219,219.7
-123.037208,38.7212,219.2
-123.037183,38.721188,218.7
-123.037157,38.721181,218.3
-123.037133,38.72118,217.9
-123.037108,38.721186,217.5
-123.037082,38.721193,217.1
-123.037056,38.721201,216.8
-123.037028,38.721211,216.4
-123.037004,38.721226,216.0
-123.036981,38.721239,215.6
-123.036961,38.721253,215.3
-123.036941,38.721271,215.0
-123.036924,38.721289,214.8
-123.036902,38.721311,214.4
-123.036878,38.721332,214.1
-123.036854,38.721356,213.8
-123.036829,38.721376,213.5
-123.036811,38.721398,213.2
-123.036793,38.721417,212.9
-123.036772,38.721438,212.7
-123.036751,38.721461,212.4
-123.036728,38.721483,212.1
-123.036707,38.721504,211.9
-123.036686,38.721525,211.6
-123.036664,38.721543,211.4
-123.036643,38.721562,211.2
-123.036623,38.721581,210.9
-123.036599,38.721596,210.7
-123.036575,38.721613,210.4
-123.036551,38.721632,210.1
-123.036529,38.721653,209.8
-123.036509,38.721673,209.6
-123.036496,38.721692,209.3
-123.036486,38.72171,209.1
-123.036477,38.72173,208.8
-123.036465,38.721749,208.6
-123.036459,38.721772,208.3
-123.036455,38.721794,208.0
-123.036455,38.721818,207.7
-123.03646,38.721844,207.3
-123.036468,38.721868,207.0
-123.036477,38.721888,206.7
-123.036485,38.721907,206.4
-123.036495,38.721926,206.2
-123.036503,38.721946,205.9
-123.036512,38.721967,205.6
-123.036524,38.721986,205.4
-123.03654,38.722005,205.1
-123.036557,38.722027,204.8
-123.036574,38.72205,204.5
-123.036583,38.722073,204.2
-123.036582,38.722096,204.0
-123.03658,38.722114,203.8
-123.036578,38.722133,203.6
-123.036571,38.722153,203.3
-123.036566,38.722173,203.1
-123.036564,38.722194,202.9
-123.036569,38.722215,202.6
-123.036571,38.722234,202.4
-123.036568,38.722255,202.1
-123.036566,38.722274,201.9
-123.036566,38.722295,201.6
-123.036565,38.722314,201.3
-123.03656,38.722333,201.0
-123.036557,38.72235,200.8
-123.036551,38.722372,200.5
-123.036546,38.722393,200.2
-123.036547,38.722411,200.0
-123.036548,38.722427,199.8
-123.036548,38.722446,199.5
-123.036546,38.722464,199.3
-123.036544,38.722483,199.1
-123.036543,38.722503,198.8
-123.036551,38.722522,198.6
-123.036563,38.722538,198.4
-123.036576,38.722555,198.2
-123.036586,38.722572,198.0
-123.036592,38.722593,197.7
-123.036599,38.722612,197.5
-123.036614,38.722636,197.2
-123.036627,38.722663,196.8
-123.036639,38.722692,196.5
-123.036656,38.722715,196.1
-123.036668,38.722733,195.9
-123.036684,38.722752,195.6
-123.036695,38.722771,195.3
-123.036709,38.722792,195.0
-123.036722,38.722812,194.8
-123.036732,38.722831,194.5
-123.036742,38.722857,194.2
-123.036749,38.722877,193.9
-123.036759,38.722897,193.7
-123.03677,38.722922,193.4
-123.036778,38.722947,193.1
-123.036789,38.722967,192.9
-123.036798,38.72299,192.6
-123.03681,38.72301,192.4
-123.036823,38.723036,192.1
-123.036836,38.72306,191.9
-123.036845,38.723084,191.7
-123.036855,38.723109,191.5
-123.036869,38.723131,191.3
-123.036888,38.723151,191.1
-123.036909,38.723168,191.0
-123.036931,38.723181,190.9
-123.036951,38.723191,190.8
-123.036967,38.7232,190.7
-123.036986,38.723212,190.6
-123.037003,38.723222,190.5
-123.037018,38.723233,190.4
-123.037033,38.723245,190.4
-123.037052,38.723257,190.5
-123.037073,38.723269,190.6
-123.037093,38.723284,190.7
-123.037114,38.7233,190.9
-123.037134,38.723316,191.0
-123.037149,38.723332,191.1
-123.037166,38.723344,191.1
-123.03718,38.723354,191.2
-123.037201,38.723361,191.3
-123.03722,38.723366,191.3
-123.037239,38.723373,191.3
-123.037256,38.723379,191.3
-123.037276,38.72339,191.3
-123.037297,38.7234,191.3
-123.03732,38.723409,191.3
-123.03735,38.723421,191.2
-123.03738,38.723437,191.1
-123.037405,38.723451,191.1
-123.037427,38.723461,191.0
-123.037442,38.72347,191.0
-123.037456,38.723475,191.0
-123.037472,38.723483,191.0
-123.037484,38.723488,191.0
-123.037496,38.723494,191.0
-123.037509,38.723499,191.0
-123.037521,38.723503,191.0
-123.037531,38.723509,191.1
-123.037541,38.723513,191.1
-123.037552,38.72352,191.2
-123.037563,38.723526,191.2
-123.037574,38.723529,191.3
-123.037587,38.723534,191.4
-123.037597,38.72354,191.5
-123.037609,38.723545,191.5
-123.037622,38.723553,191.7
-123.037633,38.72356,191.8
-123.037642,38.723569,191.9
-123.037652,38.723581,192.1
-123.037661,38.723589,192.2
-123.037671,38.723596,192.3
-123.037682,38.723603,192.5
-123.037694,38.723614,192.7
-123.037707,38.723626,192.9
-123.037721,38.723636,193.1
-123.037739,38.723641,193.2
-123.03775,38.723647,193.4
-123.037763,38.723652,193.5
-123.037777,38.723657,193.7
-123.0378,38.723665,193.9
-123.037818,38.723667,194.1
-123.037831,38.723673,194.2
-123.037843,38.723681,194.3
-123.037853,38.723689,194.5
-123.037867,38.723696,194.6
-123.03788,38.723707,194.7
-123.037892,38.723715,194.8
-123.037904,38.723726,195.0
-123.037914,38.723733,195.0
-123.037927,38.723738,195.1
-123.037938,38.723744,195.2
-123.037951,38.723755,195.3
-123.037965,38.723762,195.4
-123.037977,38.723773,195.5
-123.037991,38.723789,195.6
-123.038006,38.723801,195.7
-123.03803,38.723813,195.9
-123.038056,38.723824,196.0
-123.038074,38.723835,196.1
-123.038092,38.723844,196.2
-123.038109,38.723852,196.3
-123.038128,38.723856,196.3
-123.038148,38.723857,196.4
-123.038167,38.723856,196.5
